age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y
44,1,2,4,2,no,no,2,5,3,83,3,999,0,3,1.1,93.994,-36.4,4.856,5191,no
57,2,2,8,3,yes,no,2,5,2,473,2,999,0,3,1.1,93.994,-36.4,4.856,5191,no
30,1,1,4,2,yes,no,1,7,3,605,1,999,0,3,1.4,93.918,-42.7,4.963,5228.1,no
37,5,2,5,2,yes,yes,1,8,3,585,2,999,0,3,1.4,93.444,-36.1,4.967,5228.1,no
57,6,2,3,2,no,no,1,7,2,94,1,999,0,3,1.4,93.918,-42.7,4.961,5228.1,no
32,6,2,6,2,yes,no,1,7,4,255,1,999,0,3,1.4,93.918,-42.7,4.963,5228.1,yes
54,1,2,6,2,no,no,1,11,2,1868,2,10,1,1,-1.1,94.767,-50.8,1.035,4963.6,yes
58,2,2,3,2,yes,no,1,8,1,846,1,999,0,3,1.4,93.444,-36.1,4.97,5228.1,yes
29,1,1,5,3,yes,no,1,8,2,158,5,999,0,3,1.4,93.444,-36.1,4.963,5228.1,no
60,3,2,4,3,no,no,1,8,2,73,1,999,0,3,1.4,93.444,-36.1,4.966,5228.1,no
27,11,1,5,2,no,no,2,6,3,404,2,999,0,3,1.4,94.465,-41.8,4.864,5228.1,no
30,11,2,4,2,yes,no,1,7,2,383,3,999,0,3,1.4,93.918,-42.7,4.961,5228.1,no
42,2,2,1,2,no,no,2,5,3,51,1,999,0,3,1.1,93.994,-36.4,4.859,5191,no
48,8,2,4,2,no,no,2,6,2,87,1,999,0,3,1.4,94.465,-41.8,4.864,5228.1,no
35,1,1,5,2,no,no,1,8,1,167,2,999,0,3,1.4,93.444,-36.1,4.97,5228.1,no
46,2,2,2,3,yes,yes,2,5,1,440,1,999,0,3,1.1,93.994,-36.4,4.857,5191,no
30,3,2,4,2,no,no,2,6,1,151,3,999,0,3,1.4,94.465,-41.8,4.865,5228.1,no
28,6,1,4,2,yes,yes,1,4,4,48,4,999,1,2,-1.8,93.075,-47.1,1.41,5099.1,no
34,3,2,4,3,yes,no,2,5,2,309,1,999,0,3,1.1,93.994,-36.4,4.856,5191,no
42,2,2,1,3,no,no,2,6,4,236,1,999,0,3,1.4,94.465,-41.8,4.958,5228.1,no
30,1,1,5,2,yes,no,1,11,2,288,1,999,0,3,-0.1,93.2,-42,4.153,5195.8,no
27,9,1,3,2,yes,no,1,8,3,111,1,999,0,3,-1.7,94.027,-38.3,0.9,4991.6,no
23,4,2,5,2,yes,no,1,8,4,87,1,999,0,3,1.4,93.444,-36.1,4.964,5228.1,no
43,2,2,1,3,yes,no,2,5,2,193,1,999,0,3,1.1,93.994,-36.4,4.857,5191,no
59,7,2,1,3,yes,yes,2,5,2,318,1,999,0,3,1.1,93.994,-36.4,4.857,5191,no
31,5,1,5,2,no,no,1,8,1,209,1,999,2,2,-1.7,94.027,-38.3,0.898,4991.6,no
43,5,2,3,2,no,no,2,5,3,173,2,999,0,3,1.1,93.994,-36.4,4.858,5191,no
52,6,2,4,2,yes,no,2,5,1,503,2,999,0,3,1.1,93.994,-36.4,4.857,5191,no
26,8,1,4,3,yes,yes,2,7,4,127,1,999,0,3,1.4,93.918,-42.7,4.963,5228.1,no
24,2,2,3,2,yes,yes,2,5,5,101,6,999,0,3,1.1,93.994,-36.4,4.855,5191,no
35,2,1,2,2,no,no,1,11,4,370,1,999,1,2,-0.1,93.2,-42,4.076,5195.8,no
59,6,2,6,2,no,no,1,6,4,1207,4,999,1,2,-1.7,94.055,-39.8,0.742,4991.6,yes
28,2,2,2,3,no,no,2,5,4,262,1,999,0,3,1.1,93.994,-36.4,4.855,5191,no
37,2,1,3,2,no,no,2,5,3,211,2,999,0,3,1.1,93.994,-36.4,4.857,5191,no
46,1,2,6,2,no,no,1,4,5,609,1,999,1,2,-1.8,93.075,-47.1,1.405,5099.1,no
26,6,1,5,2,yes,no,1,7,5,806,3,6,2,1,-1.7,94.215,-40.3,0.861,4991.6,yes
40,7,2,5,2,yes,no,1,8,4,77,6,999,0,3,1.4,93.444,-36.1,4.963,5228.1,no
56,2,2,1,3,yes,no,1,7,2,335,2,999,0,3,1.4,93.918,-42.7,4.961,5228.1,no
40,7,2,5,2,yes,no,1,5,2,459,1,999,0,3,-1.8,92.893,-46.2,1.344,5099.1,no
29,1,1,5,2,yes,yes,2,5,3,266,2,999,0,3,1.1,93.994,-36.4,4.859,5191,no
28,2,1,3,2,yes,no,1,5,4,225,1,999,1,2,-1.8,92.893,-46.2,1.266,5099.1,no
48,6,1,8,3,no,no,2,5,4,257,7,999,0,3,1.1,93.994,-36.4,4.86,5191,no
28,11,1,5,2,yes,no,1,5,1,434,1,999,0,3,-1.8,92.893,-46.2,1.244,5099.1,no
33,6,2,6,2,no,no,2,5,4,191,4,999,0,3,1.1,93.994,-36.4,4.86,5191,no
56,4,2,5,2,yes,yes,2,6,4,82,1,999,0,3,1.4,94.465,-41.8,4.961,5228.1,no
57,10,2,3,2,no,no,1,8,2,388,4,999,0,3,1.4,93.444,-36.1,4.965,5228.1,yes
24,1,1,4,3,yes,no,2,7,4,15,1,999,0,3,1.4,93.918,-42.7,4.958,5228.1,no
39,5,2,5,2,no,no,2,5,3,17,2,999,0,3,1.1,93.994,-36.4,4.858,5191,no
40,2,2,8,2,yes,yes,2,5,1,155,1,999,0,3,1.1,93.994,-36.4,4.857,5191,no
54,2,3,8,3,yes,no,2,6,4,339,3,999,0,3,1.4,94.465,-41.8,4.958,5228.1,no
25,1,1,5,2,no,no,2,6,3,188,2,999,0,3,1.4,94.465,-41.8,4.864,5228.1,no
36,2,2,3,3,no,no,1,5,3,951,3,999,1,2,-1.8,92.893,-46.2,1.281,5099.1,yes
48,1,2,5,2,yes,no,1,11,3,288,1,999,0,3,-0.1,93.2,-42,4.12,5195.8,no
32,1,1,5,2,yes,no,1,8,4,206,1,999,0,3,1.4,93.444,-36.1,4.964,5228.1,no
48,1,2,5,2,yes,yes,1,7,5,154,2,999,0,3,1.4,93.918,-42.7,4.963,5228.1,no
30,6,2,5,3,yes,no,2,5,3,72,3,999,0,3,1.1,93.994,-36.4,4.858,5191,no
41,1,3,4,2,no,no,2,5,2,293,2,999,0,3,1.1,93.994,-36.4,4.857,5191,no
54,10,3,1,3,yes,no,1,7,2,141,1,999,0,3,1.4,93.918,-42.7,4.962,5228.1,no
29,1,1,5,2,yes,no,1,3,1,215,1,999,0,3,-1.8,93.369,-34.8,0.639,5008.7,yes
28,2,1,4,2,yes,no,2,6,1,102,2,999,0,3,1.4,94.465,-41.8,4.865,5228.1,no
30,1,2,5,2,no,no,2,5,2,178,2,999,0,3,1.1,93.994,-36.4,4.857,5191,no
54,1,2,5,2,yes,no,2,5,4,461,3,999,0,3,1.1,93.994,-36.4,4.855,5191,no
33,4,2,3,3,no,no,2,5,2,82,1,999,0,3,1.1,93.994,-36.4,4.857,5191,no
38,2,2,3,2,no,no,1,5,3,204,1,11,1,1,-1.8,92.893,-46.2,1.281,5099.1,no
46,8,3,2,2,yes,no,2,6,2,143,8,999,0,3,1.4,94.465,-41.8,4.864,5228.1,no
38,1,3,5,2,no,no,2,6,5,50,3,999,0,3,1.4,94.465,-41.8,4.959,5228.1,no
38,3,2,4,2,no,no,1,7,4,81,1,999,0,3,1.4,93.918,-42.7,4.968,5228.1,no
33,2,2,4,2,yes,no,2,5,3,233,1,999,0,3,1.1,93.994,-36.4,4.856,5191,no
25,1,2,5,2,no,no,2,5,5,56,1,999,0,3,1.1,93.994,-36.4,4.864,5191,no
29,1,1,5,3,yes,no,1,5,5,104,10,999,0,3,-1.8,92.893,-46.2,1.25,5099.1,no
60,6,2,6,3,no,no,2,7,2,55,15,999,0,3,1.4,93.918,-42.7,4.961,5228.1,no
57,3,2,4,2,yes,no,1,5,1,126,2,999,0,3,-1.8,92.893,-46.2,1.244,5099.1,no
36,1,1,5,2,no,no,1,8,3,142,1,999,0,3,1.4,93.444,-36.1,4.965,5228.1,no
54,1,2,5,2,no,no,1,7,4,9,5,999,0,3,1.4,93.918,-42.7,4.968,5228.1,no
25,5,1,5,2,no,no,2,5,2,247,3,999,0,3,1.1,93.994,-36.4,4.856,5191,no
41,4,2,5,2,no,no,2,5,3,130,4,999,0,3,1.1,93.994,-36.4,4.856,5191,no
54,7,2,5,2,yes,no,1,4,2,336,1,999,0,3,-1.8,93.075,-47.1,1.405,5099.1,no
39,2,3,2,3,no,no,1,5,3,101,1,999,0,3,-1.8,92.893,-46.2,1.281,5099.1,no
55,4,3,5,3,no,no,1,5,5,56,1,999,1,2,-1.8,92.893,-46.2,1.313,5099.1,no
40,1,2,4,2,no,no,2,5,1,160,3,999,0,3,1.1,93.994,-36.4,4.857,5191,no
43,11,2,5,3,yes,no,2,5,2,424,1,999,0,3,1.1,93.994,-36.4,4.857,5191,no
81,10,2,1,2,no,no,1,5,1,617,2,999,0,3,-1.8,92.893,-46.2,1.354,5099.1,yes
43,6,3,6,2,yes,no,1,5,1,143,1,999,0,3,-1.8,92.893,-46.2,1.264,5099.1,no
34,1,2,4,2,yes,no,1,6,3,238,1,6,2,1,-1.7,94.055,-39.8,0.704,4991.6,yes
42,6,2,4,2,yes,no,1,8,2,188,1,999,0,3,1.4,93.444,-36.1,4.968,5228.1,no
30,3,2,2,2,no,no,1,11,2,154,2,999,0,3,-0.1,93.2,-42,4.153,5195.8,no
24,3,1,3,3,no,yes,2,6,1,222,2,999,0,3,1.4,94.465,-41.8,4.865,5228.1,no
51,12,2,8,3,yes,no,1,8,5,10,5,999,0,3,1.4,93.444,-36.1,4.963,5228.1,no
42,2,2,3,2,no,no,1,5,2,632,5,10,1,1,-1.8,92.893,-46.2,1.344,5099.1,no
51,5,2,1,3,no,yes,2,5,3,91,7,999,0,3,1.1,93.994,-36.4,4.859,5191,no
38,2,2,4,3,no,no,1,7,1,90,3,999,0,3,1.4,93.918,-42.7,4.962,5228.1,no
45,2,2,1,3,yes,yes,1,8,1,187,1,999,0,3,1.4,93.444,-36.1,4.965,5228.1,no
51,1,3,5,3,no,no,2,8,5,86,1,999,0,3,1.4,93.444,-36.1,4.963,5228.1,no
44,1,2,5,3,no,no,2,5,5,165,6,999,0,3,1.1,93.994,-36.4,4.859,5191,no
52,6,2,3,2,yes,no,1,11,5,102,1,999,0,3,-0.1,93.2,-42,4.021,5195.8,no
49,1,2,5,2,yes,no,2,5,1,212,1,999,0,3,1.1,93.994,-36.4,4.857,5191,no
49,6,2,6,2,yes,no,2,5,2,57,1,999,0,3,1.1,93.994,-36.4,4.856,5191,no
52,12,2,2,2,no,no,2,5,5,54,4,999,0,3,1.1,93.994,-36.4,4.864,5191,no
32,4,2,5,2,no,no,1,11,4,73,4,999,0,3,-0.1,93.2,-42,4.076,5195.8,no
27,3,2,4,2,no,no,1,7,4,184,3,999,0,3,1.4,93.918,-42.7,4.963,5228.1,no
44,1,3,4,2,yes,no,1,5,2,173,8,999,1,2,-1.8,92.893,-46.2,1.291,5099.1,no
33,1,1,5,2,no,no,1,5,3,6,7,999,0,3,-1.8,92.893,-46.2,1.281,5099.1,no
30,3,2,3,2,no,no,1,7,2,70,2,999,0,3,1.4,93.918,-42.7,4.961,5228.1,no
32,1,1,5,2,yes,no,1,7,4,96,1,999,0,3,1.4,93.918,-42.7,4.958,5228.1,no
36,2,2,6,3,yes,yes,2,6,2,102,3,999,0,3,1.4,94.465,-41.8,4.961,5228.1,no
49,11,2,4,2,yes,no,1,7,3,98,1,999,0,3,1.4,93.918,-42.7,4.963,5228.1,no
48,3,1,1,3,yes,yes,1,5,4,106,2,999,0,3,-1.8,92.893,-46.2,1.266,5099.1,no
48,6,2,6,2,yes,no,1,8,5,336,8,999,0,3,1.4,93.444,-36.1,4.964,5228.1,yes
42,2,2,1,2,no,no,2,5,3,456,2,999,0,3,1.1,93.994,-36.4,4.857,5191,no
28,1,2,4,2,yes,no,1,5,3,293,3,999,0,3,-1.8,92.893,-46.2,1.334,5099.1,no
52,7,2,5,3,yes,yes,1,8,4,118,1,999,0,3,1.4,93.444,-36.1,4.968,5228.1,no
23,7,1,5,2,yes,no,1,7,2,314,2,999,0,3,1.4,93.918,-42.7,4.961,5228.1,no
36,2,2,2,2,yes,no,2,5,3,167,1,999,0,3,1.1,93.994,-36.4,4.858,5191,no
43,1,3,5,3,no,no,1,8,2,111,2,999,0,3,1.4,93.444,-36.1,4.966,5228.1,no
31,3,3,4,3,yes,no,1,5,4,236,1,999,0,3,-1.8,92.893,-46.2,1.327,5099.1,no
49,11,2,1,2,yes,no,1,8,3,155,2,999,0,3,1.4,93.444,-36.1,4.964,5228.1,no
36,2,2,3,2,yes,no,1,7,1,80,3,999,0,3,1.4,93.918,-42.7,4.962,5228.1,no
47,7,3,1,2,no,no,2,5,5,241,2,999,0,3,1.1,93.994,-36.4,4.855,5191,no
46,4,2,6,3,no,no,2,6,1,88,1,999,0,3,1.4,94.465,-41.8,4.961,5228.1,no
54,2,2,3,3,yes,no,1,8,2,439,3,999,0,3,1.4,93.444,-36.1,4.966,5228.1,no
35,1,2,5,2,no,no,1,5,4,322,3,999,0,3,-1.8,92.893,-46.2,1.27,5099.1,no
37,1,3,4,2,no,no,2,5,4,51,10,999,0,3,1.1,93.994,-36.4,4.86,5191,no
44,2,2,3,3,yes,no,2,6,1,147,1,999,0,3,1.4,94.465,-41.8,4.865,5228.1,no
30,11,2,4,2,no,no,1,5,1,417,1,3,1,1,-1.8,92.893,-46.2,1.354,5099.1,yes
33,1,1,4,2,yes,no,1,7,2,498,5,999,0,3,1.4,93.918,-42.7,4.961,5228.1,no
57,3,3,8,2,no,no,1,5,5,405,3,999,0,3,-1.8,92.893,-46.2,1.313,5099.1,no
39,1,1,8,2,no,yes,2,5,5,219,4,999,0,3,1.1,93.994,-36.4,4.857,5191,no
43,11,2,1,2,no,no,1,5,3,117,2,999,0,3,-1.8,92.893,-46.2,1.334,5099.1,no
29,6,1,5,2,no,no,1,5,1,68,2,999,0,3,-1.8,92.893,-46.2,1.244,5099.1,no
35,1,3,4,2,yes,yes,2,5,1,82,2,999,1,2,-1.8,92.893,-46.2,1.299,5099.1,no
47,1,2,4,2,no,no,1,5,3,99,2,999,0,3,-1.8,92.893,-46.2,1.27,5099.1,no
37,7,2,5,2,yes,no,1,11,4,252,1,999,0,3,-0.1,93.2,-42,4.076,5195.8,no
35,6,1,5,3,no,no,1,4,1,712,1,999,0,3,-1.8,93.075,-47.1,1.405,5099.1,no
37,5,2,3,2,yes,yes,1,7,4,171,1,999,0,3,1.4,93.918,-42.7,4.963,5228.1,no
36,6,2,4,3,yes,no,1,8,3,112,2,999,0,3,1.4,93.444,-36.1,4.964,5228.1,no
50,1,2,3,2,no,no,1,8,4,84,1,999,0,3,1.4,93.444,-36.1,4.968,5228.1,no
30,1,1,5,2,no,no,1,8,1,135,1,999,0,3,1.4,93.444,-36.1,4.965,5228.1,no
33,2,2,3,2,yes,no,1,7,2,132,1,999,0,3,1.4,93.918,-42.7,4.961,5228.1,no
37,1,1,4,2,no,yes,1,7,2,223,6,999,0,3,1.4,93.918,-42.7,4.961,5228.1,no
45,5,3,5,2,no,yes,1,5,5,133,1,999,0,3,-1.8,92.893,-46.2,1.25,5099.1,no
30,1,1,5,2,no,no,1,11,5,258,2,999,1,2,-0.1,93.2,-42,4.021,5195.8,no
51,7,3,5,2,no,no,1,5,3,345,2,999,0,3,-1.8,92.893,-46.2,1.334,5099.1,no
49,5,1,3,2,no,no,2,5,1,58,10,999,0,3,1.1,93.994,-36.4,4.858,5191,no
31,6,1,5,2,yes,no,1,8,4,958,5,999,0,3,1.4,93.444,-36.1,4.962,5228.1,no
40,1,1,5,2,yes,no,1,7,5,250,1,999,0,3,1.4,93.918,-42.7,4.962,5228.1,no
41,6,2,6,2,no,yes,1,8,4,898,2,999,0,3,1.4,93.444,-36.1,4.963,5228.1,no
58,10,2,1,2,yes,no,1,4,4,185,1,2,1,1,-1.8,93.075,-47.1,1.365,5099.1,no
49,2,2,1,3,yes,no,2,5,4,282,1,999,0,3,1.1,93.994,-36.4,4.86,5191,no
39,6,3,6,2,yes,no,2,5,5,135,1,999,0,3,1.1,93.994,-36.4,4.855,5191,no
48,6,2,2,2,no,yes,2,5,2,175,1,999,0,3,1.1,93.994,-36.4,4.857,5191,no
50,4,2,1,3,no,no,1,7,4,235,2,999,0,3,1.4,93.918,-42.7,4.958,5228.1,no
54,2,2,8,2,yes,no,1,8,3,99,3,999,0,3,1.4,93.444,-36.1,4.964,5228.1,no
38,2,2,8,3,no,yes,2,5,3,181,1,999,0,3,1.1,93.994,-36.4,4.856,5191,no
51,2,2,1,2,no,no,1,8,2,132,2,999,0,3,1.4,93.444,-36.1,4.968,5228.1,no
36,1,1,5,3,no,no,2,5,3,117,4,999,0,3,1.1,93.994,-36.4,4.859,5191,no
35,2,2,2,2,yes,no,1,11,2,372,2,999,0,3,-0.1,93.2,-42,4.153,5195.8,no
44,1,2,4,2,no,no,1,8,1,126,1,999,0,3,1.4,93.444,-36.1,4.965,5228.1,no
43,2,2,1,2,no,yes,1,5,3,69,1,999,1,2,-1.8,92.893,-46.2,1.281,5099.1,no
30,6,1,5,2,no,no,1,8,4,183,7,999,0,3,1.4,93.444,-36.1,4.963,5228.1,no
41,6,3,1,2,yes,no,2,5,2,270,1,999,0,3,1.1,93.994,-36.4,4.856,5191,no
27,7,1,5,2,yes,no,2,5,2,134,2,999,0,3,1.1,93.994,-36.4,4.856,5191,no
45,2,2,4,2,yes,yes,1,11,1,449,2,5,3,1,-1.1,94.767,-50.8,1.05,4963.6,yes
26,1,1,4,2,yes,no,2,5,5,160,3,999,0,3,1.1,93.994,-36.4,4.864,5191,no
24,9,1,4,2,no,no,1,7,3,115,1,999,1,2,-2.9,92.469,-33.6,1.029,5076.2,no
46,7,2,5,2,yes,no,1,11,4,205,6,999,0,3,-0.1,93.2,-42,4.076,5195.8,no
61,2,2,2,2,yes,yes,1,5,5,403,1,3,2,1,-1.8,93.876,-40,0.695,5008.7,yes
50,1,3,3,2,no,no,2,5,5,145,4,999,0,3,1.1,93.994,-36.4,4.857,5191,no
49,6,2,6,3,yes,no,2,5,2,82,9,999,0,3,1.1,93.994,-36.4,4.856,5191,no
55,1,2,1,2,yes,no,1,4,5,548,1,999,1,2,-1.8,93.075,-47.1,1.405,5099.1,no
54,2,2,1,2,yes,no,1,8,4,109,2,999,0,3,1.4,93.444,-36.1,4.964,5228.1,no
40,2,3,3,2,yes,no,1,7,3,207,3,999,0,3,1.4,93.918,-42.7,4.962,5228.1,no
58,2,2,1,3,yes,yes,1,5,3,173,1,999,0,3,-1.8,92.893,-46.2,1.281,5099.1,no
58,4,2,5,2,no,no,2,7,3,175,1,999,0,3,1.4,93.918,-42.7,4.963,5228.1,no
36,1,1,5,2,yes,no,1,8,4,379,1,999,0,3,1.4,93.444,-36.1,4.963,5228.1,no
30,1,1,5,2,yes,no,1,8,3,105,1,999,0,3,1.4,93.444,-36.1,4.964,5228.1,no
45,1,1,5,2,yes,no,1,7,4,544,1,999,0,3,1.4,93.918,-42.7,4.958,5228.1,no
40,7,2,5,2,yes,no,1,11,5,401,1,999,1,2,-0.1,93.2,-42,4.021,5195.8,no
42,5,2,5,2,no,no,1,7,1,84,2,999,0,3,1.4,93.918,-42.7,4.962,5228.1,no
43,2,2,8,2,yes,no,1,5,2,128,7,999,0,3,-1.8,92.893,-46.2,1.291,5099.1,no
24,9,1,4,3,no,no,1,7,2,86,1,999,0,3,1.4,93.918,-42.7,4.962,5228.1,no
49,7,2,5,2,no,no,1,7,1,549,3,999,0,3,1.4,93.918,-42.7,4.962,5228.1,no
55,11,2,1,2,yes,no,2,9,2,6,1,999,0,3,-1.1,94.199,-37.5,0.879,4963.6,no
49,1,2,4,2,yes,no,1,8,5,183,1,999,0,3,1.4,93.444,-36.1,4.966,5228.1,no
48,2,2,1,2,no,yes,2,6,2,291,1,999,0,3,1.4,94.465,-41.8,4.864,5228.1,no
49,1,2,4,2,no,no,1,8,5,151,1,999,0,3,1.4,93.444,-36.1,4.966,5228.1,no
40,2,2,4,3,yes,no,2,5,1,98,1,999,0,3,1.1,93.994,-36.4,4.857,5191,no
35,3,2,4,2,no,no,1,5,5,301,2,999,0,3,-1.8,92.893,-46.2,1.313,5099.1,no
32,1,1,6,2,yes,no,2,5,1,16,11,999,0,3,1.1,93.994,-36.4,4.857,5191,no
67,8,3,6,2,yes,no,1,11,1,655,2,5,5,1,-1.1,94.767,-50.8,1.039,4963.6,yes
41,6,2,5,2,yes,yes,1,5,5,170,4,999,0,3,-1.8,92.893,-46.2,1.313,5099.1,no
73,10,2,5,2,yes,no,1,3,5,179,1,999,0,3,-1.8,92.843,-50,1.531,5099.1,yes
32,7,1,1,2,no,no,2,5,1,73,7,999,0,3,1.1,93.994,-36.4,4.858,5191,no
33,7,2,5,2,yes,no,1,8,3,113,3,999,0,3,1.4,93.444,-36.1,4.964,5228.1,no
36,6,2,6,2,yes,no,2,5,3,86,4,999,0,3,-1.8,92.893,-46.2,1.27,5099.1,no
40,6,2,6,2,yes,no,1,11,4,180,1,999,1,2,-0.1,93.2,-42,4.076,5195.8,no
25,2,1,3,2,yes,yes,1,7,4,212,2,999,0,3,1.4,93.918,-42.7,4.962,5228.1,no
60,4,2,8,2,no,no,1,8,4,130,2,999,0,3,-2.9,92.201,-31.4,0.883,5076.2,no
45,7,2,5,2,yes,no,1,7,4,391,1,999,0,3,1.4,93.918,-42.7,4.968,5228.1,no
33,6,2,5,2,no,no,2,11,3,91,2,999,0,3,-0.1,93.2,-42,4.12,5195.8,no
31,1,2,5,2,yes,no,1,8,4,280,7,999,0,3,1.4,93.444,-36.1,4.963,5228.1,no
48,5,2,5,3,yes,no,2,5,4,750,2,999,0,3,1.1,93.994,-36.4,4.86,5191,no
42,3,2,5,2,yes,no,1,4,1,257,1,999,0,3,-1.8,93.075,-47.1,1.405,5099.1,no
40,7,2,5,2,no,yes,1,8,2,454,3,999,0,3,1.4,93.444,-36.1,4.966,5228.1,no
30,6,2,5,2,no,no,1,6,5,171,1,7,1,1,-1.7,94.055,-39.8,0.748,4991.6,no
41,2,2,1,3,no,no,2,6,3,38,1,999,0,3,1.4,94.465,-41.8,4.864,5228.1,no
41,7,3,2,2,no,no,1,11,4,268,1,999,0,3,-0.1,93.2,-42,4.076,5195.8,no
60,12,2,5,2,no,yes,2,5,4,112,1,999,0,3,1.1,93.994,-36.4,4.86,5191,no
44,5,1,6,2,yes,no,1,5,1,775,5,999,1,2,-1.8,92.893,-46.2,1.354,5099.1,yes
25,3,2,4,2,yes,no,1,7,5,164,1,999,0,3,1.4,93.918,-42.7,4.957,5228.1,no
30,2,2,3,2,no,no,1,7,3,988,1,999,0,3,1.4,93.918,-42.7,4.963,5228.1,yes
25,1,2,5,2,yes,no,2,6,5,109,1,999,0,3,1.4,94.465,-41.8,4.967,5228.1,no
31,6,3,5,2,yes,no,1,8,4,132,1,999,0,3,1.4,93.444,-36.1,4.963,5228.1,no
29,6,1,5,2,no,no,1,7,3,259,1,999,0,3,1.4,93.918,-42.7,4.963,5228.1,no
47,1,2,5,2,no,no,2,5,4,42,1,999,0,3,1.1,93.994,-36.4,4.855,5191,no
18,9,1,8,2,no,no,1,9,4,385,1,3,1,1,-3.4,92.379,-29.8,0.809,5017.5,yes
25,1,2,4,2,no,yes,2,5,2,125,4,999,0,3,1.1,93.994,-36.4,4.856,5191,no
29,6,2,6,2,no,no,2,5,5,886,3,999,0,3,1.1,93.994,-36.4,4.864,5191,yes
53,12,2,8,3,no,no,1,8,1,51,4,999,0,3,1.4,93.444,-36.1,4.965,5228.1,no
36,5,2,3,3,no,no,1,8,4,406,1,999,0,3,1.4,93.444,-36.1,4.964,5228.1,no
45,2,1,3,2,no,no,2,6,1,185,1,999,0,3,1.4,94.465,-41.8,4.865,5228.1,no
31,6,1,5,2,no,no,2,10,4,154,1,999,0,3,-0.1,93.798,-40.4,4.794,5195.8,yes
54,1,2,8,3,no,no,2,6,5,34,16,999,0,3,1.4,94.465,-41.8,4.967,5228.1,no
51,2,2,1,3,yes,no,2,6,2,334,2,999,0,3,1.4,94.465,-41.8,4.961,5228.1,no
44,4,2,1,2,yes,no,1,5,2,955,2,999,0,3,-1.8,92.893,-46.2,1.344,5099.1,yes
24,2,1,3,2,yes,no,1,7,5,545,2,999,0,3,1.4,93.918,-42.7,4.963,5228.1,no
40,1,2,5,2,yes,no,1,8,2,124,1,999,0,3,1.4,93.444,-36.1,4.966,5228.1,no
39,3,2,1,2,no,no,2,5,4,126,2,999,0,3,1.1,93.994,-36.4,4.86,5191,no
44,2,2,1,3,no,no,1,5,2,659,1,999,1,2,-1.8,92.893,-46.2,1.344,5099.1,no
44,7,3,5,2,yes,no,1,4,5,230,1,999,0,3,-1.8,93.075,-47.1,1.479,5099.1,no
52,4,2,3,3,yes,no,2,6,1,699,2,999,0,3,1.4,94.465,-41.8,4.961,5228.1,no
51,2,2,4,2,yes,no,1,5,3,809,1,999,1,2,-1.8,92.893,-46.2,1.281,5099.1,yes
38,7,2,5,2,yes,no,1,5,5,1276,1,999,0,3,-1.8,92.893,-46.2,1.313,5099.1,yes
34,6,2,6,2,no,no,1,5,5,83,2,999,1,2,-1.8,92.893,-46.2,1.313,5099.1,no
23,2,1,4,2,no,no,1,7,3,251,1,999,0,3,1.4,93.918,-42.7,4.957,5228.1,no
30,1,1,5,2,no,no,2,5,3,25,1,999,0,3,1.1,93.994,-36.4,4.856,5191,no
26,2,2,2,2,no,no,2,5,3,389,1,999,0,3,1.1,93.994,-36.4,4.859,5191,no
24,12,1,5,2,yes,yes,1,6,2,696,1,999,2,2,-2.9,92.963,-40.8,1.262,5076.2,no
34,1,2,2,2,yes,yes,1,11,3,102,2,999,0,3,-0.1,93.2,-42,4.12,5195.8,no
59,12,2,8,3,no,no,2,6,4,701,1,999,0,3,1.4,94.465,-41.8,4.866,5228.1,yes
32,7,3,5,2,no,no,1,5,2,342,3,999,0,3,-1.8,92.893,-46.2,1.344,5099.1,no
27,5,1,5,2,yes,yes,2,6,3,161,1,999,0,3,1.4,94.465,-41.8,4.864,5228.1,no
39,8,2,1,3,yes,no,1,8,4,223,6,999,0,3,1.4,93.444,-36.1,4.963,5228.1,no
29,2,2,6,2,no,no,2,5,3,34,8,999,0,3,-1.8,92.893,-46.2,1.281,5099.1,no
42,6,1,5,2,yes,yes,1,8,3,275,8,999,0,3,1.4,93.444,-36.1,4.965,5228.1,no
60,7,2,8,3,no,no,1,7,1,230,1,999,0,3,1.4,93.918,-42.7,4.96,5228.1,no
30,6,1,5,2,no,yes,1,8,5,81,2,999,0,3,1.4,93.444,-36.1,4.964,5228.1,no
38,7,2,5,2,yes,no,1,5,3,172,3,999,0,3,-1.8,92.893,-46.2,1.281,5099.1,no
49,2,2,2,2,no,no,1,8,4,139,2,999,0,3,1.4,93.444,-36.1,4.963,5228.1,no
30,1,1,5,2,yes,no,1,5,1,232,2,999,1,2,-1.8,92.893,-46.2,1.299,5099.1,no
41,2,2,4,2,yes,no,1,5,5,239,1,999,0,3,-1.8,92.893,-46.2,1.25,5099.1,no
56,2,2,3,3,no,no,2,6,5,143,2,999,0,3,1.4,94.465,-41.8,4.967,5228.1,no
58,2,1,3,2,yes,no,1,5,3,127,2,999,0,3,-1.8,92.893,-46.2,1.334,5099.1,no
52,2,3,1,2,yes,no,1,4,4,291,1,999,1,2,-1.8,93.075,-47.1,1.41,5099.1,no
32,1,2,6,2,yes,no,1,7,3,173,3,999,0,3,1.4,93.918,-42.7,4.963,5228.1,no
51,7,2,5,2,yes,no,1,5,1,131,2,999,4,2,-1.8,93.876,-40,0.697,5008.7,no
